[86.37222093, 97.55419888]    [134843, 421485, 417037, 144220, 335850, 539127]
[6.833912313, 80.71049907]    [2465, 448834, 546302, 399614, 439439, 134971]
[7.839210894, 94.64177533]    [336941, 369141, 249299, 295991, 525534, 443614]
[1.170820725, 26.89142827]    [190210, 190083, 33539, 190102, 566214, 508024]
[27.27395579, 28.37275911]    [56913, 291590, 51554, 130866, 210567, 389722]
[27.80315907, 33.38444426]    [576410, 378528, 102436, 102503, 102663, 102409]
[31.98223919, 60.35939864]    [324903, 157204, 324909, 324702, 539045, 324811]
[41.16929053, 97.74655396]    [248627, 248466, 248626, 544321, 248473, 375129]
[42.78788606, 30.080336]    [292533, 450242, 446881, 390098, 33133, 102062]
[7.397334691, 83.12287966]    [100947, 101122, 543313, 298847, 101069, 100895]
[27.10479202, 92.24684344]    [581626, 481043, 51494, 400289, 555631, 384120]
[31.19809471, 13.78652395]    [225014, 565150, 318611, 224852, 350634, 177373]
[7.340704532, 81.82031569]    [299157, 179920, 282355, 13832, 562995, 299098]
[18.00679742, 99.91931649]    [307574, 454884, 64996, 318264, 386411, 282427]
[11.70762021, 77.97446305]    [232481, 232305, 232385, 232561, 232426, 232108]
[54.02416155, 17.59095414]    [493559, 482769, 425228, 278942, 571987, 373499]
[18.48251517, 50.66597528]    [122225, 65218, 542540, 400270, 301690, 446232]
[41.39865109, 80.45861006]    [230993, 561755, 383042, 561520, 561618, 561527]
[4.15268656, 77.9447856]    [548843, 1478, 491265, 51927, 353389, 353324]
[9.537928767, 25.19544086]    [391933, 389869, 8857, 390188, 64602, 101514]
[16.5876389, 53.37209151]    [196466, 322340, 531758, 142293, 672754, 485453]
[28.69763437, 86.47229732]    [97509, 194670, 194510, 194655, 194637, 194477]
[18.08075162, 0.087791883]    [362289, 143508, 64951, 418830, 435903, 418570]
[1.008049485, 56.52771673]    [482226, 487024, 265471, 360969, 6031, 179293]
[19.81181418, 50.72516447]    [644217, 54915, 333350, 539004, 6282, 384059]
[23.22923835, 90.15152842]    [117217, 117377, 117201, 117257, 117480, 528087]
[40.00521884, 86.71392339]    [541464, 420820, 599100, 12519, 364665, 163663]
[24.92180225, 54.02764989]    [119616, 173094, 481922, 173098, 307757, 173097]
[41.43793778, 28.76258461]    [216418, 216123, 216362, 342300, 216137, 449341]
[22.78469384, 10.76987879]    [679001, 282295, 204190, 573301, 338059, 345835]
[0.076589218, 16.26564713]    [17585, 17522, 17622, 17562, 17563, 557396]
[1.034939885, 77.33866174]    [558344, 508535, 571499, 377231, 128906, 225756]
[45.17701177, 66.1381117]    [123457, 335687, 41798, 448497, 146472, 128170]
[22.08975289, 61.28434108]    [552121, 131, 168168, 19789, 172031, 436856]
[3.765570407, 2.851967446]    [427959, 427735, 427733, 602028, 535901, 427642]
[43.46117726, 80.81817453]    [189539, 425797, 422821, 258871, 486959, 189645]
[9.334572604, 99.95273313]    [163745, 163765, 571168, 409918, 305561, 163676]
[46.59790285, 15.74698257]    [10098, 325837, 149144, 7579, 4332, 559398]
[46.65091549, 90.00282645]    [82945, 126784, 126562, 131065, 548692, 403017]
[0.936307408, 91.03955222]    [536024, 348854, 488945, 391884, 19850, 177485]
[8.183136138, 15.0309927]    [203537, 552510, 64552, 195275, 258760, 348283]
[4.85667607, 1.196171192]    [412230, 373909, 373783, 373750, 374065, 141077]
[6.752617682, 7.129915833]    [237702, 465424, 237652, 489328, 465420, 407449]
[2.930448499, 30.35029383]    [47568, 303681, 379648, 608911, 575301, 103615]
[18.38908086, 88.55136937]    [582457, 582681, 582570, 582781, 582401, 582628]
[23.532552, 59.62484959]    [289255, 201045, 558767, 559105, 201080, 38107]
[15.42361001, 57.15475548]    [190226, 190114, 190145, 190234, 190235, 526724]
[7.188817302, 92.62365019]    [447302, 487217, 284514, 442491, 383800, 273498]
[34.3097156, 54.66095023]    [235410, 235441, 227857, 26980, 235413, 26920]
[33.50241473, 30.48136644]    [103664, 103747, 345709, 103692, 677879, 103775]
[17.14379706, 36.17882994]    [192386, 159603, 380406, 380338, 276956, 206429]
[7.565599926, 20.59874486]    [483430, 332000, 436243, 517728, 541857, 436747]
[37.78473783, 51.95509213]    [543432, 546648, 375348, 426691, 282515, 439245]
[3.340204218, 32.73625455]    [598250, 543021, 279644, 423290, 477258, 578487]
[24.43071744, 25.23179897]    [376485, 369911, 420046, 46411, 312201, 378779]
[9.352434801, 58.0638148]    [267332, 535736, 535737, 535821, 453600, 350954]
[0.598841076, 1.154966126]    [360899, 74425, 428268, 511610, 675623, 546871]
[7.869822403, 87.22208581]    [573704, 320070, 300163, 158085, 584449, 423995]
[15.89245381, 2.225415413]    [333701, 542782, 403135, 182878, 609668, 542806]
[50.45109758, 91.36764287]    [521207, 21428, 521314, 373309, 275037, 479128]
[23.38794565, 19.80817127]    [268806, 492179, 13972, 314643, 287395, 182783]
[3.62180034, 24.25676642]    [426356, 62387, 177275, 470798, 177212, 147501]
[12.60197109, 75.40930387]    [401111, 289910, 277968, 377776, 635569, 362057]
[14.34684313, 59.00527013]    [553544, 553516, 553517, 665676, 50696, 360045]
